,prod_lote,quant_lote,data_prod,target_data_prod,produto_prod_type,prodvol_target,codigo_prod_rfid,codigo_prod_qr,list_flag_prod
11017,LOTE0050,900,21-08-2022 21:23:46,900,MAXICAM 2,900,341D9E2D1A5ACD99625794F6,02BB77B3B753FBEBMAXICAM2,Y
11018,LOTE0050,900,21-08-2022 21:23:49,900,MAXICAM 2,900,8024303514BAED0E8EFEB40B,229871795EBA03BBMAXICAM2,Y
11019,LOTE0050,900,21-08-2022 21:23:51,900,MAXICAM 2,900,AE5E96F87FD411FE25F807E5,4EC192E8860CEB01MAXICAM2,Y
11020,LOTE0050,900,21-08-2022 21:23:54,900,MAXICAM 2,900,FEC7EAA021E42981B8954257,26BEB24941C50C39MAXICAM2,Y
11021,LOTE0050,900,21-08-2022 21:23:57,900,MAXICAM 2,900,9C39C3597BF8D31125D0D6A7,F4574F1D750B7478MAXICAM2,Y
11022,LOTE0050,900,21-08-2022 21:24:00,900,MAXICAM 2,900,DA07776214C03ACE360B6626,C6971B37C51A497CMAXICAM2,Y
11023,LOTE0050,900,21-08-2022 21:24:02,900,MAXICAM 2,900,762993678295F45BA456769D,260E3F8D0E986FF0MAXICAM2,Y
11024,LOTE0050,900,21-08-2022 21:24:05,900,MAXICAM 2,900,BF8CAC97EBB944A310F8D6AD,FB8C6E5101EF3326MAXICAM2,Y
11025,LOTE0050,900,21-08-2022 21:24:06,900,MAXICAM 2,900,7607E8E2D1B0850C9A352FC5,1E6B8FA7B725E62EMAXICAM2,Y
11026,LOTE0050,900,21-08-2022 21:24:09,900,MAXICAM 2,900,AE2237031A40FB532D030A14,0C06A695F0A75BA9MAXICAM2,Y
11027,LOTE0050,900,21-08-2022 21:24:10,900,MAXICAM 2,900,84A672ACA772DF3792628E5D,AEAB3F6E1F9A82F6MAXICAM2,Y
11028,LOTE0050,900,21-08-2022 21:24:12,900,MAXICAM 2,900,119F76164E2B750A5A5A5823,9E4827AF883C4F29MAXICAM2,Y
11029,LOTE0050,900,21-08-2022 21:24:14,900,MAXICAM 2,900,01E7AE90E5C42F268021934A,973C42B90A6E58A5MAXICAM2,Y
11030,LOTE0050,900,21-08-2022 21:24:17,900,MAXICAM 2,900,607994E5A801B8C1F423D1BE,073774CA19D84829MAXICAM2,Y
11031,LOTE0050,900,21-08-2022 21:24:18,900,MAXICAM 2,900,97C4D046D92B543971ACB65F,2129DDD525DB6E6EMAXICAM2,Y
11032,LOTE0050,900,21-08-2022 21:24:20,900,MAXICAM 2,900,20110A3DE27E11B627D89B7A,FD3B4E424005E3CFMAXICAM2,Y
11033,LOTE0050,900,21-08-2022 21:24:21,900,MAXICAM 2,900,D0D147CA04BC1DF6B99BA6E0,71D2EAE2CB970975MAXICAM2,Y
11034,LOTE0050,900,21-08-2022 21:24:23,900,MAXICAM 2,900,ECD17F3711C47F7F2D6B43DE,E848AA876A3602FCMAXICAM2,Y
11035,LOTE0050,900,21-08-2022 21:24:25,900,MAXICAM 2,900,DDBA09480E1F084E5FC77B3B,912A2734283FA9A9MAXICAM2,Y
11036,LOTE0050,900,21-08-2022 21:24:26,900,MAXICAM 2,900,B7156CC6DDFB0A0EA268975D,9B8FA5C24F409845MAXICAM2,Y
11037,LOTE0050,900,21-08-2022 21:24:27,900,MAXICAM 2,900,56489470AB6C773265696A26,9979796D5C08A211MAXICAM2,Y
11038,LOTE0050,900,21-08-2022 21:24:29,900,MAXICAM 2,900,1394BCB904788B73FB643312,95DF412A8CD856BFMAXICAM2,Y
11039,LOTE0050,900,21-08-2022 21:24:32,900,MAXICAM 2,900,FEA9D3FDA847C5BCF4D62BE5,6E9B5DA8999A8490MAXICAM2,Y
11040,LOTE0050,900,21-08-2022 21:24:33,900,MAXICAM 2,900,626D6374321FD33F6AB9DE4E,CB0277FC5CFE7581MAXICAM2,Y
11041,LOTE0050,900,21-08-2022 21:24:36,900,MAXICAM 2,900,433A6955EA08443DAF49EFBF,535D1A694FB8565FMAXICAM2,Y
11042,LOTE0050,900,21-08-2022 21:24:39,900,MAXICAM 2,900,2F93201E4B5EDC9E0DFB7CEF,CA89A2E0051A686AMAXICAM2,Y
11043,LOTE0050,900,21-08-2022 21:24:41,900,MAXICAM 2,900,AFF26D4E1AA46BAB289D5C7B,169812050C476498MAXICAM2,Y
11044,LOTE0050,900,21-08-2022 21:24:44,900,MAXICAM 2,900,36DB40333A942F375080CE83,EE1A25D773DAD729MAXICAM2,Y
11045,LOTE0050,900,21-08-2022 21:24:47,900,MAXICAM 2,900,B9CEC95F52509132709EAAFD,EF9A3E1CBA8CF71AMAXICAM2,Y
11046,LOTE0050,900,21-08-2022 21:24:48,900,MAXICAM 2,900,35BE8D9B2EC430D1292570F1,4C65172FAFDD7ABFMAXICAM2,Y
11047,LOTE0050,900,21-08-2022 21:24:51,900,MAXICAM 2,900,AAA9614EF87D31681FD37BF2,3C07D4C9D6423FABMAXICAM2,Y
11048,LOTE0050,900,21-08-2022 21:24:54,900,MAXICAM 2,900,4B1C867717E2FA85B666AD94,AB79C29CCA6CFBA5MAXICAM2,Y
11049,LOTE0050,900,21-08-2022 21:24:57,900,MAXICAM 2,900,27B1829F7F1DA7225F2CEB05,7E5EBE1CD78DE4CCMAXICAM2,Y
11050,LOTE0050,900,21-08-2022 21:24:59,900,MAXICAM 2,900,6CB87A43F1F9A15869CD2852,F2860030795E4DAFMAXICAM2,N
11051,LOTE0050,900,21-08-2022 21:25:01,900,MAXICAM 2,900,0144E2E052DD5E490D6ADF15,85CBBA98AF3F226FMAXICAM2,Y
11052,LOTE0050,900,21-08-2022 21:25:02,900,MAXICAM 2,900,004327752CD7F5F509471AC5,17321C06EEF3E16FMAXICAM2,Y
11053,LOTE0050,900,21-08-2022 21:25:05,900,MAXICAM 2,900,DF545E706B2B2636C7CCE610,7672EF4A653CCC2DMAXICAM2,Y
11054,LOTE0050,900,21-08-2022 21:25:07,900,MAXICAM 2,900,723B150CEE976FE4674A09F3,97FBA91967E9503EMAXICAM2,Y
11055,LOTE0050,900,21-08-2022 21:25:10,900,MAXICAM 2,900,8C551A0FCF117CBE9DE0AEA8,AC38EF2D3C12396BMAXICAM2,Y
11056,LOTE0050,900,21-08-2022 21:25:13,900,MAXICAM 2,900,3743B8F46736AE2AAE750C15,C49A41FEC2F8D608MAXICAM2,Y
11057,LOTE0050,900,21-08-2022 21:25:14,900,MAXICAM 2,900,10E1D86DDB6C5109F52AF797,33E5A7535BB4AFBFMAXICAM2,Y
11058,LOTE0050,900,21-08-2022 21:25:17,900,MAXICAM 2,900,92CE305E3FADA733F5E29FC8,396465583C03E383MAXICAM2,Y
11059,LOTE0050,900,21-08-2022 21:25:20,900,MAXICAM 2,900,CDDE4788EF0DA20543E04065,BF89D1AF8476C5AAMAXICAM2,Y
11060,LOTE0050,900,21-08-2022 21:25:22,900,MAXICAM 2,900,9366EB8F087B800F6DD7E01A,BAA5EDEB3CE55432MAXICAM2,Y
11061,LOTE0050,900,21-08-2022 21:25:23,900,MAXICAM 2,900,04806D405118268B19C2291B,5D033FFC8326D31EMAXICAM2,Y
11062,LOTE0050,900,21-08-2022 21:25:24,900,MAXICAM 2,900,B3A862A1F69C110EB78E8816,C901A02C9AF94E83MAXICAM2,Y
11063,LOTE0050,900,21-08-2022 21:25:26,900,MAXICAM 2,900,FAC70C2E562CF0FA8100BC60,EACE70D21DE39A6AMAXICAM2,Y
11064,LOTE0050,900,21-08-2022 21:25:28,900,MAXICAM 2,900,9696AD9D1301B23D7311F084,82E8331626D40F36MAXICAM2,Y
11065,LOTE0050,900,21-08-2022 21:25:31,900,MAXICAM 2,900,ECCD5A36502382A274042D29,1F63846B8EB6FE4BMAXICAM2,Y
11066,LOTE0050,900,21-08-2022 21:25:33,900,MAXICAM 2,900,9233346C88A95E329C74D8D8,653C7320A6243256MAXICAM2,Y
11067,LOTE0050,900,21-08-2022 21:25:34,900,MAXICAM 2,900,C2E82866F9D5FC7C15FF80BE,9004FFED9F6582EAMAXICAM2,Y
11068,LOTE0050,900,21-08-2022 21:25:35,900,MAXICAM 2,900,5EB7C5750045FA0E5D9C183A,9B376E52387F3691MAXICAM2,Y
11069,LOTE0050,900,21-08-2022 21:25:38,900,MAXICAM 2,900,DE597458572517DCABB59414,97A45B81FF6AD320MAXICAM2,Y
11070,LOTE0050,900,21-08-2022 21:25:39,900,MAXICAM 2,900,45BCCFDEBAC2D46B1653255C,6C58476BB7989625MAXICAM2,Y
11071,LOTE0050,900,21-08-2022 21:25:40,900,MAXICAM 2,900,BF020BE7323685548A8AD742,731E826E1BF9DF7DMAXICAM2,Y
11072,LOTE0050,900,21-08-2022 21:25:41,900,MAXICAM 2,900,CA1E39C0556F5C10A3DF7ECB,93470D7E5A91F80FMAXICAM2,Y
11073,LOTE0050,900,21-08-2022 21:25:44,900,MAXICAM 2,900,376E3EECB74DD6F04381AB18,AEAAB664BCB0EF94MAXICAM2,Y
11074,LOTE0050,900,21-08-2022 21:25:46,900,MAXICAM 2,900,923121CBCE0D8729BC117991,D2422589ECD5A707MAXICAM2,Y
11075,LOTE0050,900,21-08-2022 21:25:49,900,MAXICAM 2,900,E27FABE0921C1197880482C3,B649D8F473464B5EMAXICAM2,Y
11076,LOTE0050,900,21-08-2022 21:25:52,900,MAXICAM 2,900,E1EDB025BB9E7991CE186CB5,FF3690F1E503B9F5MAXICAM2,Y
11077,LOTE0050,900,21-08-2022 21:25:53,900,MAXICAM 2,900,1FEF1BDC6B27DAC3AE116050,2EBAA9FB135A2F73MAXICAM2,Y
11078,LOTE0050,900,21-08-2022 21:25:55,900,MAXICAM 2,900,14B5337C975D21FADF21A5A4,0ECF4561FC94B28FMAXICAM2,Y
11079,LOTE0050,900,21-08-2022 21:25:56,900,MAXICAM 2,900,1D63BDD7B1DE74A23F39CA09,953C6B2C71C3A0B1MAXICAM2,Y
11080,LOTE0050,900,21-08-2022 21:25:59,900,MAXICAM 2,900,26C4CD4E50D5F2016CE04155,C6071B7F6F6B7339MAXICAM2,Y
11081,LOTE0050,900,21-08-2022 21:26:02,900,MAXICAM 2,900,62959EBE8423EB6D2F02DEBC,BC4345666306885DMAXICAM2,Y
11082,LOTE0050,900,21-08-2022 21:26:05,900,MAXICAM 2,900,5978075F412BE9FBDCF93AE3,C37E1DD6C6D299DCMAXICAM2,Y
11083,LOTE0050,900,21-08-2022 21:26:06,900,MAXICAM 2,900,1839872BC95BBDD049194D0D,B8A0FD1F2B22FA46MAXICAM2,Y
11084,LOTE0050,900,21-08-2022 21:26:08,900,MAXICAM 2,900,7816F8F0667E0307A8D75004,4CE63D0A2E1E8133MAXICAM2,Y
11085,LOTE0050,900,21-08-2022 21:26:11,900,MAXICAM 2,900,C268277CC8302E46395DDF25,82910D7106BC2387MAXICAM2,Y
11086,LOTE0050,900,21-08-2022 21:26:12,900,MAXICAM 2,900,A8F73E6B0E01F619F9C8966F,C0FFD4C0EE4DE247MAXICAM2,Y
11087,LOTE0050,900,21-08-2022 21:26:13,900,MAXICAM 2,900,369F6F5C88A9FE1E11F39A49,A41FFE3844638ACAMAXICAM2,Y
11088,LOTE0050,900,21-08-2022 21:26:16,900,MAXICAM 2,900,E30AB9B4349A7469D31E5B12,0D4D6A0403963267MAXICAM2,Y
11089,LOTE0050,900,21-08-2022 21:26:17,900,MAXICAM 2,900,1A01DA052A48E96E0AE22FAE,C6688C9C7F32CAF4MAXICAM2,Y
11090,LOTE0050,900,21-08-2022 21:26:19,900,MAXICAM 2,900,4A229B1C6A5EE68B46939B8C,100C41C4D5A2B259MAXICAM2,Y
11091,LOTE0050,900,21-08-2022 21:26:22,900,MAXICAM 2,900,7DEE0A8866F7326EFF785DD5,6BEF7B865393CA3FMAXICAM2,Y
11092,LOTE0050,900,21-08-2022 21:26:25,900,MAXICAM 2,900,37189B6665F1FF1C8BA9BCD9,E12EE32D8DCC9CE7MAXICAM2,Y
11093,LOTE0050,900,21-08-2022 21:26:28,900,MAXICAM 2,900,228EA6AC8D1CCAE94E2F7BD6,30FC0FDC18C7AEDCMAXICAM2,Y
11094,LOTE0050,900,21-08-2022 21:26:29,900,MAXICAM 2,900,C8F4B5DFB2E90F7D03D0E0EA,DE3ABE7B6C7AC612MAXICAM2,Y
11095,LOTE0050,900,21-08-2022 21:26:31,900,MAXICAM 2,900,DA5F16D7483015B4395D749E,95C72257035B909DMAXICAM2,Y
11096,LOTE0050,900,21-08-2022 21:26:34,900,MAXICAM 2,900,A1BAA15D2EC0E326DF71A069,CFF5B77A86A37542MAXICAM2,Y
11097,LOTE0050,900,21-08-2022 21:26:37,900,MAXICAM 2,900,0E781584D133A6D8C20AC551,70095206974634D7MAXICAM2,Y
11098,LOTE0050,900,21-08-2022 21:26:39,900,MAXICAM 2,900,D0807063BAE4CB4B4B435F3A,104E1CEF17AD6096MAXICAM2,Y
11099,LOTE0050,900,21-08-2022 21:26:42,900,MAXICAM 2,900,6A93803D8AF1938C94617F9B,B4CCDDF98E442390MAXICAM2,Y
11100,LOTE0050,900,21-08-2022 21:26:44,900,MAXICAM 2,900,9AFC95D4030166ECAADAD565,29EE08B5A3CC690EMAXICAM2,N
11101,LOTE0050,900,21-08-2022 21:26:47,900,MAXICAM 2,900,8D9DBECF982E328F9457C322,B5C7F815AAC05BDAMAXICAM2,Y
11102,LOTE0050,900,21-08-2022 21:26:50,900,MAXICAM 2,900,2204A29CB50A2EA9A10E7DDF,5D4F52839AAFE1C4MAXICAM2,Y
11103,LOTE0050,900,21-08-2022 21:26:53,900,MAXICAM 2,900,A6B937F4DE21B759A780A0A7,282A062BAFB39EA4MAXICAM2,Y
11104,LOTE0050,900,21-08-2022 21:26:55,900,MAXICAM 2,900,36CF9206324BC8DF9851AF7A,6B412A0BF154BA55MAXICAM2,Y
11105,LOTE0050,900,21-08-2022 21:26:56,900,MAXICAM 2,900,7CD893E053A9D183CD26E72D,7FAAAF07C61F5A77MAXICAM2,Y
11106,LOTE0050,900,21-08-2022 21:26:58,900,MAXICAM 2,900,4E9C82F8D5F8E3583EA5B138,35FF011C12C417A0MAXICAM2,Y
11107,LOTE0050,900,21-08-2022 21:27:01,900,MAXICAM 2,900,EB9FD3DCB4399FBEB814D08C,AEC06D02CA0CA60CMAXICAM2,Y
11108,LOTE0050,900,21-08-2022 21:27:03,900,MAXICAM 2,900,AC0002215D8C758E0CDA20F5,C0B3A0069439A375MAXICAM2,Y
11109,LOTE0050,900,21-08-2022 21:27:04,900,MAXICAM 2,900,919C84D2078A484D811BC594,F3304737F67C5E35MAXICAM2,Y
11110,LOTE0050,900,21-08-2022 21:27:07,900,MAXICAM 2,900,F28E502F6CF24D2F53D43EF9,754534CD97CDFACCMAXICAM2,Y
11111,LOTE0050,900,21-08-2022 21:27:08,900,MAXICAM 2,900,6B6160FF91087DB00485D0ED,AD48AD676A7D643CMAXICAM2,Y
11112,LOTE0050,900,21-08-2022 21:27:09,900,MAXICAM 2,900,CE7B8B03E764AC29F304CC4A,C6F5B5942D29B7C2MAXICAM2,Y
11113,LOTE0050,900,21-08-2022 21:27:11,900,MAXICAM 2,900,8C1E727BE587794C0340D342,21F1C57D22786858MAXICAM2,Y
11114,LOTE0050,900,21-08-2022 21:27:13,900,MAXICAM 2,900,3E1844B959A20535B3B760B4,4DCF00A2B26BA5B1MAXICAM2,Y
11115,LOTE0050,900,21-08-2022 21:27:16,900,MAXICAM 2,900,4BB87A05B98B30E3350714B7,8856E6218F6A99F9MAXICAM2,Y
11116,LOTE0050,900,21-08-2022 21:27:17,900,MAXICAM 2,900,8173DE8379FD559AD3C3F6C9,EFAF5C33D00EACD9MAXICAM2,Y
11117,LOTE0050,900,21-08-2022 21:27:18,900,MAXICAM 2,900,EF26D880284FA931F7BD7C9F,34B2AC4788B93D3EMAXICAM2,Y
11118,LOTE0050,900,21-08-2022 21:27:20,900,MAXICAM 2,900,7C655C3D6A081DC332A837E3,CAAC300210FD37F1MAXICAM2,Y
11119,LOTE0050,900,21-08-2022 21:27:21,900,MAXICAM 2,900,8994231E24A27E9D166026D2,6D447C8622F40C05MAXICAM2,Y
11120,LOTE0050,900,21-08-2022 21:27:24,900,MAXICAM 2,900,457EC6C4BD609037A2F6B98B,02576BE584FC52C1MAXICAM2,Y
11121,LOTE0050,900,21-08-2022 21:27:26,900,MAXICAM 2,900,B853A1EB64E2323FE8224571,B8A1F21A7C6D585CMAXICAM2,Y
11122,LOTE0050,900,21-08-2022 21:27:27,900,MAXICAM 2,900,923005B79B09DAB699567395,F0B441C6E92270BCMAXICAM2,Y
11123,LOTE0050,900,21-08-2022 21:27:30,900,MAXICAM 2,900,251A3B3AFB2EA9A86D0AC830,473357D358002C39MAXICAM2,Y
11124,LOTE0050,900,21-08-2022 21:27:32,900,MAXICAM 2,900,EA2D1D52374048CCE69B8391,955C033B10E9091BMAXICAM2,Y
11125,LOTE0050,900,21-08-2022 21:27:33,900,MAXICAM 2,900,17D65BB70A1F115837B4C583,EB3A5D12B21DBE54MAXICAM2,Y
11126,LOTE0050,900,21-08-2022 21:27:34,900,MAXICAM 2,900,A4B2F85E6A7F6A3A479A56E1,4E66EEC767093E2BMAXICAM2,Y
11127,LOTE0050,900,21-08-2022 21:27:37,900,MAXICAM 2,900,5041BB1F4E23DF4116606FA5,9EB28740734EAC86MAXICAM2,Y
11128,LOTE0050,900,21-08-2022 21:27:40,900,MAXICAM 2,900,0588ADD1A870D37742746A41,7305CB7994ECD581MAXICAM2,Y
11129,LOTE0050,900,21-08-2022 21:27:41,900,MAXICAM 2,900,DF232BFC57FD68C0F3A670A6,1F4751D0A0792E0CMAXICAM2,Y
11130,LOTE0050,900,21-08-2022 21:27:42,900,MAXICAM 2,900,5CC4AEF1BE24EAA25CF2CCE4,0746694B24F0E9ECMAXICAM2,Y
11131,LOTE0050,900,21-08-2022 21:27:44,900,MAXICAM 2,900,80A9CE26447CAE56BEC1EA65,8A7A37B37FC31F33MAXICAM2,Y
11132,LOTE0050,900,21-08-2022 21:27:47,900,MAXICAM 2,900,CAD32BEF18FE8A95265C6C81,DC3070F0E22F65D6MAXICAM2,Y
11133,LOTE0050,900,21-08-2022 21:27:48,900,MAXICAM 2,900,C8D6616C7F5AB3C5CCD975D1,AE608C6E15A83A1AMAXICAM2,Y
11134,LOTE0050,900,21-08-2022 21:27:50,900,MAXICAM 2,900,FEBA95FEE70C34261FB4E758,AEB9E6B2CA8E3D58MAXICAM2,Y
11135,LOTE0050,900,21-08-2022 21:27:52,900,MAXICAM 2,900,0E96C1B56F2B947D2B8FCC46,3906A9F551F19047MAXICAM2,Y
11136,LOTE0050,900,21-08-2022 21:27:55,900,MAXICAM 2,900,37AFDAFA1D2793492B2DCC5A,357892E0985D9505MAXICAM2,Y
11137,LOTE0050,900,21-08-2022 21:27:58,900,MAXICAM 2,900,928C39A521A82043E29828D3,3D0D0EEF58ADA9F1MAXICAM2,Y
11138,LOTE0050,900,21-08-2022 21:28:00,900,MAXICAM 2,900,52284CE9F6539F643E8B4EC2,FDECCE0091A7E0DEMAXICAM2,Y
11139,LOTE0050,900,21-08-2022 21:28:02,900,MAXICAM 2,900,5CF9D16D0CA2B227E4A398A5,297FD7BB1BC9A10CMAXICAM2,Y
11140,LOTE0050,900,21-08-2022 21:28:04,900,MAXICAM 2,900,7CB4E10503BA0F8B8FA2A2E9,7D0A343D6396191DMAXICAM2,Y
11141,LOTE0050,900,21-08-2022 21:28:05,900,MAXICAM 2,900,18A0749033904E208B240EA7,75E060E3DF51FA49MAXICAM2,Y
11142,LOTE0050,900,21-08-2022 21:28:07,900,MAXICAM 2,900,E96B8CCA07E13ADF607EF603,1A474D068DF5A22EMAXICAM2,Y
11143,LOTE0050,900,21-08-2022 21:28:09,900,MAXICAM 2,900,1192B5F13F421FBBB8AF75F5,3A36665CE404665DMAXICAM2,Y
11144,LOTE0050,900,21-08-2022 21:28:10,900,MAXICAM 2,900,084D2193A108EA26A66D0377,A105F2CF41AD95FCMAXICAM2,Y
11145,LOTE0050,900,21-08-2022 21:28:13,900,MAXICAM 2,900,D27D94AE945DC56F9AC37616,B795C11355C4B2F9MAXICAM2,Y
11146,LOTE0050,900,21-08-2022 21:28:15,900,MAXICAM 2,900,0EBE969B8D471476A5696D1E,C5C556F373FE94FCMAXICAM2,Y
11147,LOTE0050,900,21-08-2022 21:28:17,900,MAXICAM 2,900,D7DF9BA2A0A712D9B1EE7352,EA0F75D33EF0B3E1MAXICAM2,Y
11148,LOTE0050,900,21-08-2022 21:28:19,900,MAXICAM 2,900,0AF0DA07413A59D56F14ED5E,A5370FA5CAAB63A7MAXICAM2,Y
11149,LOTE0050,900,21-08-2022 21:28:21,900,MAXICAM 2,900,989911C2241FCE5A769C47D3,C980AAFC829049BAMAXICAM2,Y
11150,LOTE0050,900,21-08-2022 21:28:23,900,MAXICAM 2,900,C6A3B4D108C49DB2364FF24D,7017E315370B30A7MAXICAM2,N
11151,LOTE0050,900,21-08-2022 21:28:24,900,MAXICAM 2,900,9D177A8DE7718C2B1263C971,FCC5AAF1311D65CEMAXICAM2,Y
11152,LOTE0050,900,21-08-2022 21:28:27,900,MAXICAM 2,900,C1106B35D3A3FAD1F3A03915,BA51A6DA0E742079MAXICAM2,Y
11153,LOTE0050,900,21-08-2022 21:28:28,900,MAXICAM 2,900,3F8205608630A3F44B358964,62D75E8EE0452D47MAXICAM2,Y
11154,LOTE0050,900,21-08-2022 21:28:30,900,MAXICAM 2,900,4F309576E554392B335E5DED,C301198CB8826919MAXICAM2,Y
11155,LOTE0050,900,21-08-2022 21:28:31,900,MAXICAM 2,900,9E2830F3D43D0CDF6E5B0C51,D2E99022D5503126MAXICAM2,Y
11156,LOTE0050,900,21-08-2022 21:28:34,900,MAXICAM 2,900,4166CBCD539EBD364366B8EC,67FCEA6047568665MAXICAM2,Y
11157,LOTE0050,900,21-08-2022 21:28:37,900,MAXICAM 2,900,DCF986F7A375A84E3E5F3348,E580BD69146B5319MAXICAM2,Y
11158,LOTE0050,900,21-08-2022 21:28:38,900,MAXICAM 2,900,CE73CB4B3FAC5D7F387401FD,05E6F33F36CB8D3FMAXICAM2,Y
11159,LOTE0050,900,21-08-2022 21:28:40,900,MAXICAM 2,900,3F2B24CA922410E680BD0F2C,9B995FEBCB8001C8MAXICAM2,Y
11160,LOTE0050,900,21-08-2022 21:28:41,900,MAXICAM 2,900,EFB23AA002F859E740E56C38,0547176307826758MAXICAM2,Y
11161,LOTE0050,900,21-08-2022 21:28:44,900,MAXICAM 2,900,0C11717E69DDC19A9CE106E3,C84ABF98A987D33EMAXICAM2,Y
11162,LOTE0050,900,21-08-2022 21:28:47,900,MAXICAM 2,900,C558EEB492D7BD14363A5293,17F35F806C882473MAXICAM2,Y
11163,LOTE0050,900,21-08-2022 21:28:49,900,MAXICAM 2,900,DDA1C78CB8C910A2CB6F49EB,4B6BC5667B9CA372MAXICAM2,Y
11164,LOTE0050,900,21-08-2022 21:28:50,900,MAXICAM 2,900,A27DA27C9CE9D700F5015E0C,99F10B3BBC6DAD2EMAXICAM2,Y
11165,LOTE0050,900,21-08-2022 21:28:51,900,MAXICAM 2,900,B153F61EA5C903F64FA2184A,F6C67BB10413831DMAXICAM2,Y
11166,LOTE0050,900,21-08-2022 21:28:52,900,MAXICAM 2,900,09BB2D41460776B12C3288D0,740BD2666627A412MAXICAM2,Y
11167,LOTE0050,900,21-08-2022 21:28:53,900,MAXICAM 2,900,23D150C85CCE093DC4637492,F62550B2BC292439MAXICAM2,Y
11168,LOTE0050,900,21-08-2022 21:28:56,900,MAXICAM 2,900,5D3233D248B7FD3D03A3F408,6B3D0E3ACC6468DEMAXICAM2,Y
11169,LOTE0050,900,21-08-2022 21:28:58,900,MAXICAM 2,900,701B1195E634BD6DDB265074,67221D859F632B82MAXICAM2,Y
11170,LOTE0050,900,21-08-2022 21:28:59,900,MAXICAM 2,900,570633722BFA19B4B64A0D82,50FB152C7239FFB8MAXICAM2,Y
11171,LOTE0050,900,21-08-2022 21:29:01,900,MAXICAM 2,900,D775AA16EF2B14BBF5D87BDA,59007F6CFF8B4CB3MAXICAM2,Y
11172,LOTE0050,900,21-08-2022 21:29:04,900,MAXICAM 2,900,E1E8289614AFA71BCA02F4F3,32B7DCFF7C903858MAXICAM2,Y
11173,LOTE0050,900,21-08-2022 21:29:05,900,MAXICAM 2,900,289F9AE8C13FC749A662CE71,6793E42CE6779438MAXICAM2,Y
11174,LOTE0050,900,21-08-2022 21:29:08,900,MAXICAM 2,900,49EAD3EF0F5BD0B59C769AB2,270606B964C493CAMAXICAM2,Y
11175,LOTE0050,900,21-08-2022 21:29:09,900,MAXICAM 2,900,C62F3DFF7BCA65B705C31A4C,56F677AC6D177FA3MAXICAM2,Y
11176,LOTE0050,900,21-08-2022 21:29:12,900,MAXICAM 2,900,AB36063AC778D14C38123149,21E50B9A363903ECMAXICAM2,Y
11177,LOTE0050,900,21-08-2022 21:29:13,900,MAXICAM 2,900,740ED325F2CBF5689C680BA6,DBF7EB8D2986DEF0MAXICAM2,Y
11178,LOTE0050,900,21-08-2022 21:29:16,900,MAXICAM 2,900,DB5A0640EF5B2F66930037DE,31514312B62BDB29MAXICAM2,Y
11179,LOTE0050,900,21-08-2022 21:29:19,900,MAXICAM 2,900,DF0B0FB3BB97693787FDC073,C8D8F2005B8DE28FMAXICAM2,Y
11180,LOTE0050,900,21-08-2022 21:29:20,900,MAXICAM 2,900,DFBA2F091589BCCAA2DA1133,EE2F7872281A42AFMAXICAM2,Y
11181,LOTE0050,900,21-08-2022 21:29:22,900,MAXICAM 2,900,A00ECA25CF687D1B60FDD7E3,FAC8F5F338E9CA15MAXICAM2,Y
11182,LOTE0050,900,21-08-2022 21:29:24,900,MAXICAM 2,900,5CE127A4FED6C8F5DE5E60E9,21BA040FF5B3FF21MAXICAM2,Y
11183,LOTE0050,900,21-08-2022 21:29:26,900,MAXICAM 2,900,F1994A8A2935E4F9701363FD,314D12723CABFD54MAXICAM2,Y
11184,LOTE0050,900,21-08-2022 21:29:27,900,MAXICAM 2,900,ADC34C89C1D4E91E8E48F8EA,7A130E0AA2E65609MAXICAM2,Y
11185,LOTE0050,900,21-08-2022 21:29:28,900,MAXICAM 2,900,D40F564C9E41CB1A0EAE0D64,4A536A90BF68F32EMAXICAM2,Y
11186,LOTE0050,900,21-08-2022 21:29:31,900,MAXICAM 2,900,76FB39C1F31DA9CE22174718,38857A1CA6B303FEMAXICAM2,Y
11187,LOTE0050,900,21-08-2022 21:29:32,900,MAXICAM 2,900,005175ECB68CF6BFCDF4816C,DFA0F188A96389A1MAXICAM2,Y
11188,LOTE0050,900,21-08-2022 21:29:35,900,MAXICAM 2,900,FE93F1FD98DCA82018F771DF,6E9C043DE289B639MAXICAM2,Y
11189,LOTE0050,900,21-08-2022 21:29:36,900,MAXICAM 2,900,5D9FD8187A6284D458ED39A1,ED51C5ACA8B93397MAXICAM2,Y
11190,LOTE0050,900,21-08-2022 21:29:37,900,MAXICAM 2,900,76465AC82AD69F37D3901D00,D2EA216155B09ACDMAXICAM2,Y
11191,LOTE0050,900,21-08-2022 21:29:39,900,MAXICAM 2,900,53DB4ABD8CEC7D4334DD588F,9DB0BAC90545782EMAXICAM2,Y
11192,LOTE0050,900,21-08-2022 21:29:41,900,MAXICAM 2,900,0384CFAAFD4FF5CE59B0654E,8D6C20A68E456949MAXICAM2,Y
11193,LOTE0050,900,21-08-2022 21:29:43,900,MAXICAM 2,900,81A735F80FA1B057A40203C6,7D2D6A98B50229FAMAXICAM2,Y
11194,LOTE0050,900,21-08-2022 21:29:46,900,MAXICAM 2,900,776E0FA285EE9AD490C55951,71C8E4B7CDC7AE7FMAXICAM2,Y
